contract_date	call_put_flag	exercise_price	initial_margin	premium_margin
20250620	C	20850.0	8108.146453979205	11276.0
20250620	C	20900.0	8109.0930904576235	11026.5
20250620	C	20950.0	8109.03614439168	10776.5
20250620	C	21000.0	8109.943735679162	10527.4
20250620	C	21050.0	8110.5553986953555	10278.4
20250620	C	21100.0	8110.804227860931	10028.9
20250620	C	21150.0	8111.053450248974	9779.4
20250620	C	21200.0	8111.6657336479875	9530.4
20250620	C	21250.0	8112.279282299559	9281.4
20250620	C	21300.0	8112.891870767081	9032.4
20250620	C	21350.0	8113.505748230794	8783.4
20250620	C	21400.0	8114.118683502055	8534.4
20250620	C	21450.0	8114.730692587647	8285.4
20250620	C	21500.0	8115.344011751796	8036.4
20250620	C	21550.0	8115.958664083117	7787.4
20250620	C	21600.0	8116.936213400217	7538.9
20250620	C	21650.0	8117.911469236698	7290.4
20250620	C	21700.0	8118.526503692461	7041.4
20250620	C	21750.0	8119.866336800652	6793.4
20250620	C	21800.0	8120.819417030384	6544.9
20250620	C	21825.0	8121.002288275859	6420.4
20250620	C	21850.0	8121.548080404911	6296.4
20250620	C	21875.0	8122.095778588234	6172.4
20250620	C	21900.0	8122.90403066825	6049.7
20250620	C	21925.0	8122.90457293604	5925.9
20250620	C	21950.0	8122.858007231878	5801.9
20250620	C	21975.0	8122.813243289288	5677.9
20250620	C	22000.0	8122.76620295235	5553.9
20250620	C	22025.0	8122.720972735809	5429.9
20250620	C	22050.0	8122.84111020776	5306.4
20250620	C	22075.0	8121.593130977729	5182.4
20250620	C	22100.0	8120.47427682674	5058.9
20250620	C	22125.0	8119.353331386301	4935.4
20250620	C	22150.0	8118.234400450796	4811.9
20250620	C	22175.0	8117.277387659407	4688.9
20250620	C	22200.0	8116.158476669163	4565.4
20250620	C	22225.0	8115.201665279859	4442.4
20250620	C	22250.0	8114.247054404104	4319.4
20250620	C	22275.0	8113.45490642246	4196.9
20250620	C	22300.0	8112.500685900314	4073.9
20250620	C	22325.0	8108.233021718985	3951.4
20250620	C	22350.0	8101.889755261417	3828.9
20250620	C	22375.0	8095.709505302971	3706.9
20250620	C	22400.0	8089.527706989725	3584.9
20250620	C	22425.0	8083.509292544421	3463.4
20250620	C	22450.0	8077.493637097836	3341.9
20250620	C	22475.0	8071.641744502953	3220.9
20250620	C	22500.0	8065.788675752771	3099.9
20250620	C	22525.0	8071.721467106625	2979.4
